name	x	y	z
cepPiva	0.1727	0.1984	0.2301
cepPiva	0.1496	0.168	0.2069
cepPiva	0.1304	0.1432	0.1864
cepPiva	0.1142	0.1227	0.1683
cepPiva	0.1005	0.1058	0.1521
cepPiva	0.0888	0.0915	0.1376
cepPiva	0.0788	0.0797	0.1246
cepPiva	0.0701	0.0695	0.113
cepPiva	0.0625	0.061	0.1025
cepPiva	0.0558	0.0536	0.093
cepPiva	0.05	0.0472	0.0845
cepPiva	0.0449	0.0417	0.0768
cepPiva	0.0404	0.037	0.0697
cepPiva	0.0363	0.0328	0.0634
cepPiva	0.0327	0.0291	0.0577
cepPiva	0.0295	0.026	0.0525
cepPiva	0.0266	0.0232	0.0477
cepPiva	0.024	0.0206	0.0435
cepPiva	0.0217	0.0184	0.0396
cepPiva	0.0196	0.0165	0.0361
cepPiva	0.0177	0.0148	0.0329
cepPiva	0.016	0.0131	0.03
cepPiva	0.0145	0.0118	0.0273
cepPiva	0.0132	0.0105	0.0248
cepPiva	0.0119	0.0095	0.0226
cepPiva	0.0108	0.0085	0.0206
cepPiva	0.0098	0.0077	0.0187
cepPiva	0.0089	0.0069	0.0171
cepPiva	0.008	0.0062	0.0155
cepPiva	0.0073	0.0057	0.0142
cepPiva	0.0066	0.0051	0.0129
cepPiva	0.006	0.0046	0.0117
cepPiva	0.0054	0.0041	0.0107
cepPiva	0.0049	0.0037	0.0097
cepPiva	0.0045	0.0033	0.0088
cepPiva	0.004	0.003	0.008
cepPiva	0.0037	0.0028	0.0073
cepPiva	0.0033	0.0025	0.0066
cepPiva	0.003	0.0023	0.006
cepPiva	0.0027	0.0021	0.0055
cepPiva	0.0025	0.0019	0.0049
cepPiva	0.0022	0.0017	0.0045
cepPiva	0.0021	0.0016	0.0041
cepPiva	0.0018	0.0014	0.0037
cepPiva	0.0017	0.0014	0.0033
cepPiva	0.0015	0.0013	0.003
cepPiva	0.0014	0.0011	0.0027
cepPiva	0.0012	0.0011	0.0025
cepPiva	0.0012	0.001	0.0022
cepPiva	0.0011	0.0009	0.002
cepPiva	0.0009	0.0008	0.0018
cepPiva	0.0008	0.0008	0.0016
cepPiva	0.0008	0.0007	0.0015
cepPiva	0.0007	0.0007	0.0013
cepPiva	0.0006	0.0007	0.0012
cepPiva	0.0006	0.0006	0.001
cepPiva	0.0005	0.0005	0.0009
cepPiva	0.0005	0.0006	0.0008
cepPiva	0.0004	0.0005	0.0007
cepPiva	0.0004	0.0005	0.0006
cepPiva	0.0004	0.0005	0.0006
cepPiva	0.0003	0.0004	0.0005
cepPiva	0.0003	0.0004	0.0005
cepPiva	0.0002	0.0004	0.0004
cepPiva	0.0002	0.0004	0.0003
cepPiva	0.0002	0.0004	0.0003
cepPiva	0.0002	0.0003	0.0003
cepPiva	0.0002	0.0003	0.0002
cepPiva	0.0002	0.0003	0.0002
cepPiva	0.0001	0.0003	0.0001
cepPiva	0.0001	0.0003	0.0001
cepPiva	0.0001	0.0002	0.0001
cepPiva	0.0001	0.0003	0.0
cepPiva	0.0001	0.0003	0.0
cepPiva	0.0	0.0002	0.0
cepPiva	0.0001	0.0003	0.0
cepPiva	0.0	0.0002	0.0
cepPiva	0.0	0.0	0.0
cepPiva	0.8241	0.605	0.9031
cepPiva	0.7273	0.5485	0.7998
cepPiva	0.6447	0.5018	0.7113
cepPiva	0.5736	0.4627	0.635
cepPiva	0.5122	0.4291	0.5689
cepPiva	0.4587	0.3998	0.5114
cepPiva	0.4118	0.3739	0.4608
cepPiva	0.3707	0.3521	0.4161
cepPiva	0.3317	0.3277	0.3735
cepPiva	0.3005	0.3105	0.3393
cepPiva	0.2721	0.2928	0.3079
cepPiva	0.2462	0.2758	0.2795
cepPiva	0.2241	0.2606	0.2549
cepPiva	0.2039	0.246	0.2325
cepPiva	0.1863	0.2329	0.213
cepPiva	0.1781	0.2267	0.2039
cepPiva	0.1496	0.2036	0.172
cepPiva	0.1267	0.1834	0.1463
cepPiva	0.1082	0.1655	0.1252
cepPiva	0.0929	0.1496	0.1078
cepPiva	0.0804	0.1354	0.0933
cepPiva	0.0698	0.1227	0.0813
cepPiva	0.061	0.1112	0.0711
cepPiva	0.0535	0.1009	0.0624
cepPiva	0.0472	0.0917	0.055
cepPiva	0.0417	0.0833	0.0486
cepPiva	0.037	0.0757	0.0431
cepPiva	0.0329	0.0689	0.0383
cepPiva	0.0294	0.0627	0.0341
cepPiva	0.0263	0.0571	0.0305
cepPiva	0.0235	0.052	0.0273
cepPiva	0.0211	0.0474	0.0245
cepPiva	0.0189	0.0432	0.022
cepPiva	0.0171	0.0394	0.0197
cepPiva	0.0154	0.0359	0.0178
cepPiva	0.0138	0.0328	0.016
cepPiva	0.0125	0.03	0.0144
cepPiva	0.0113	0.0273	0.013
cepPiva	0.0103	0.025	0.0118
cepPiva	0.0093	0.0228	0.0107
cepPiva	0.0084	0.0208	0.0097
cepPiva	0.0077	0.019	0.0088
cepPiva	0.007	0.0173	0.008
cepPiva	0.0064	0.0159	0.0073
cepPiva	0.0058	0.0145	0.0066
cepPiva	0.0053	0.0133	0.0061
cepPiva	0.0049	0.0121	0.0056
cepPiva	0.0045	0.0111	0.005
cepPiva	0.004	0.0101	0.0047
cepPiva	0.0038	0.0093	0.0042
cepPiva	0.0035	0.0085	0.004
cepPiva	0.0032	0.0077	0.0036
cepPiva	0.0029	0.0071	0.0034
cepPiva	0.0027	0.0065	0.0032
cepPiva	0.0025	0.0059	0.0029
cepPiva	0.0023	0.0054	0.0027
cepPiva	0.0022	0.005	0.0025
cepPiva	0.002	0.0045	0.0023
cepPiva	0.0019	0.0042	0.0021
cepPiva	0.0018	0.0038	0.002
cepPiva	0.0017	0.0035	0.0018
cepPiva	0.0015	0.0032	0.0018
cepPiva	0.0015	0.0029	0.0017
cepPiva	0.0014	0.0027	0.0016
cepPiva	0.0013	0.0025	0.0015
cepPiva	0.0012	0.0023	0.0014
cepPiva	0.0012	0.0021	0.0014
cepPiva	0.0011	0.0019	0.0013
cepPiva	0.001	0.0018	0.0012
cepPiva	0.001	0.0016	0.0012
cepPiva	0.0009	0.0015	0.0011
cepPiva	0.0009	0.0014	0.0011
cepPiva	0.0009	0.0013	0.001
cepPiva	0.0008	0.0012	0.001
cepPiva	0.0008	0.0011	0.0009
cepPiva	0.0008	0.001	0.001
cepPiva	0.0008	0.0009	0.0008
cepPiva	0.0007	0.0009	0.0008
cepPiva	0.0007	0.0008	0.0008
cepPiva	0.0007	0.0007	0.0007
cepPiva	0.0006	0.0007	0.0007
cepPiva	0.0006	0.0006	0.0007
cepPiva	0.0006	0.0006	0.0007
cepPiva	0.0006	0.0005	0.0007
cepPiva	0.0006	0.0005	0.0007
cepPiva	0.0005	0.0005	0.0006
cepPiva	0.0005	0.0004	0.0006
cepPiva	0.0005	0.0004	0.0006
cepPiva	0.0004	0.0004	0.0006
cepPiva	0.0004	0.0004	0.0005
cepPiva	0.0004	0.0003	0.0005
cepPiva	0.0004	0.0003	0.0005
cepPiva	0.0005	0.0003	0.0005
cepPiva	0.0004	0.0003	0.0004
cepPiva	1.6608	1.7738	1.1366
cepPiva	1.4641	1.5719	1.0293
cepPiva	1.2965	1.3992	0.9404
cepPiva	1.1523	1.2497	0.8658
cepPiva	1.0273	1.1195	0.8021
cepPiva	0.9183	1.005	0.7467
cepPiva	0.8234	0.9048	0.6974
cepPiva	0.7392	0.8157	0.6558
cepPiva	0.6614	0.7326	0.6096
cepPiva	0.5975	0.6645	0.5768
cepPiva	0.54	0.603	0.5433
cepPiva	0.4883	0.5471	0.5112
cepPiva	0.4437	0.4988	0.4826
cepPiva	0.4033	0.4549	0.4554
cepPiva	0.3684	0.4164	0.4309
cepPiva	0.352	0.3985	0.4191
cepPiva	0.2958	0.3361	0.376
cepPiva	0.2504	0.2856	0.3383
cepPiva	0.2138	0.2446	0.3051
cepPiva	0.1839	0.2105	0.2756
cepPiva	0.1594	0.1825	0.2493
cepPiva	0.1388	0.159	0.2259
cepPiva	0.1217	0.1392	0.2048
cepPiva	0.1071	0.1224	0.1858
cepPiva	0.0947	0.1082	0.1688
cepPiva	0.0841	0.0959	0.1535
cepPiva	0.075	0.0853	0.1396
cepPiva	0.067	0.0761	0.1271
cepPiva	0.0601	0.0683	0.1157
cepPiva	0.0542	0.0612	0.1054
cepPiva	0.0488	0.0551	0.0961
cepPiva	0.0442	0.0497	0.0877
cepPiva	0.04	0.0449	0.08
cepPiva	0.0363	0.0406	0.073
cepPiva	0.0331	0.0369	0.0667
cepPiva	0.0302	0.0336	0.061
cepPiva	0.0275	0.0306	0.0557
cepPiva	0.0251	0.028	0.051
cepPiva	0.0231	0.0255	0.0466
cepPiva	0.0213	0.0235	0.0426
cepPiva	0.0196	0.0217	0.0389
cepPiva	0.0182	0.0198	0.0357
cepPiva	0.0167	0.0183	0.0326
cepPiva	0.0155	0.017	0.0299
cepPiva	0.0145	0.0158	0.0274
cepPiva	0.0135	0.0148	0.0251
cepPiva	0.0126	0.0137	0.023
cepPiva	0.0118	0.0128	0.0211
cepPiva	0.011	0.012	0.0193
cepPiva	0.0103	0.0112	0.0177
cepPiva	0.0097	0.0104	0.0163
cepPiva	0.0092	0.0098	0.0149
cepPiva	0.0086	0.0092	0.0137
cepPiva	0.0081	0.0088	0.0126
cepPiva	0.0078	0.0083	0.0116
cepPiva	0.0075	0.008	0.0107
cepPiva	0.007	0.0076	0.0098
cepPiva	0.0068	0.0072	0.009
cepPiva	0.0065	0.0068	0.0083
cepPiva	0.006	0.0065	0.0077
cepPiva	0.0058	0.0062	0.007
cepPiva	0.0057	0.0059	0.0065
cepPiva	0.0054	0.0057	0.006
cepPiva	0.0053	0.0056	0.0056
cepPiva	0.0051	0.0054	0.0052
cepPiva	0.0049	0.0052	0.0048
cepPiva	0.0047	0.0051	0.0044
cepPiva	0.0045	0.0049	0.0041
cepPiva	0.0044	0.0047	0.0038
cepPiva	0.0041	0.0045	0.0035
cepPiva	0.0042	0.0043	0.0033
cepPiva	0.004	0.0043	0.0031
cepPiva	0.0038	0.0041	0.0029
cepPiva	0.0037	0.0039	0.0027
cepPiva	0.0036	0.0039	0.0025
cepPiva	0.0036	0.0038	0.0024
cepPiva	0.0035	0.0036	0.0022
cepPiva	0.0033	0.0036	0.0021
cepPiva	0.0032	0.0034	0.002
cepPiva	0.0032	0.0033	0.0018
cepPiva	0.003	0.0033	0.0017
cepPiva	0.0029	0.0032	0.0016
cepPiva	0.0029	0.0032	0.0015
cepPiva	0.0029	0.0031	0.0015
cepPiva	0.0028	0.0029	0.0014
cepPiva	0.0027	0.0028	0.0013
cepPiva	0.0026	0.0029	0.0012
cepPiva	0.0027	0.0027	0.0011
cepPiva	0.0025	0.0026	0.0011
cepPiva	0.0025	0.0026	0.001
cepPiva	0.0024	0.0026	0.001
cepPiva	0.0024	0.0026	0.0009
cepPiva	0.0024	0.0025	0.0009
cepPiva	0.0023	0.0025	0.0009
cepPiva	1.0474	0.9706	0.6761
cepPiva	0.9258	0.8581	0.6137
cepPiva	0.8225	0.7616	0.5622
cepPiva	0.7335	0.6782	0.5189
cepPiva	0.6564	0.6053	0.4817
cepPiva	0.5897	0.5413	0.4495
cepPiva	0.5314	0.4849	0.4209
cepPiva	0.4801	0.4345	0.3971
cepPiva	0.4309	0.3882	0.3699
cepPiva	0.3922	0.3492	0.3513
cepPiva	0.3565	0.3146	0.3316
cepPiva	0.3238	0.2836	0.3126
cepPiva	0.2958	0.2567	0.2957
cepPiva	0.2704	0.2324	0.2797
cepPiva	0.2481	0.2113	0.265
cepPiva	0.2377	0.2014	0.258
cepPiva	0.2014	0.1674	0.232
cepPiva	0.1721	0.1399	0.2092
cepPiva	0.1481	0.1178	0.189
cepPiva	0.1282	0.0998	0.171
cepPiva	0.1116	0.085	0.1549
cepPiva	0.0976	0.0727	0.1404
cepPiva	0.0859	0.0625	0.1274
cepPiva	0.0757	0.0541	0.1157
cepPiva	0.0671	0.0469	0.1051
cepPiva	0.0596	0.0407	0.0955
cepPiva	0.053	0.0357	0.0869
cepPiva	0.0474	0.0311	0.079
cepPiva	0.0424	0.0273	0.0719
cepPiva	0.038	0.024	0.0655
cepPiva	0.0341	0.0211	0.0597
cepPiva	0.0306	0.0186	0.0544
cepPiva	0.0276	0.0164	0.0496
cepPiva	0.0249	0.0145	0.0452
cepPiva	0.0224	0.0128	0.0413
cepPiva	0.0203	0.0113	0.0376
cepPiva	0.0183	0.01	0.0344
cepPiva	0.0166	0.0088	0.0314
cepPiva	0.015	0.0078	0.0286
cepPiva	0.0136	0.0069	0.0262
cepPiva	0.0123	0.0061	0.0239
cepPiva	0.0112	0.0054	0.0218
cepPiva	0.0102	0.0048	0.0199
cepPiva	0.0093	0.0042	0.0182
cepPiva	0.0084	0.0038	0.0166
cepPiva	0.0076	0.0034	0.0152
cepPiva	0.007	0.003	0.0139
cepPiva	0.0064	0.0027	0.0126
cepPiva	0.0058	0.0023	0.0116
cepPiva	0.0053	0.0021	0.0106
cepPiva	0.0049	0.0019	0.0097
cepPiva	0.0045	0.0017	0.0088
cepPiva	0.0041	0.0015	0.0081
cepPiva	0.0038	0.0013	0.0074
cepPiva	0.0035	0.0012	0.0068
cepPiva	0.0032	0.001	0.0062
cepPiva	0.0029	0.001	0.0057
cepPiva	0.0027	0.0008	0.0052
cepPiva	0.0025	0.0008	0.0047
cepPiva	0.0023	0.0007	0.0043
cepPiva	0.0021	0.0007	0.004
cepPiva	0.002	0.0006	0.0036
cepPiva	0.0019	0.0005	0.0033
cepPiva	0.0017	0.0004	0.0031
cepPiva	0.0016	0.0004	0.0028
cepPiva	0.0015	0.0004	0.0025
cepPiva	0.0014	0.0003	0.0023
cepPiva	0.0014	0.0003	0.0022
cepPiva	0.0012	0.0003	0.002
cepPiva	0.0012	0.0003	0.0018
cepPiva	0.0011	0.0003	0.0017
cepPiva	0.0011	0.0002	0.0015
cepPiva	0.0009	0.0003	0.0014
cepPiva	0.001	0.0002	0.0013
cepPiva	0.0008	0.0002	0.0012
cepPiva	0.0008	0.0001	0.0011
cepPiva	0.0008	0.0001	0.001
cepPiva	0.0007	0.0001	0.0009
cepPiva	0.0007	0.0001	0.0009
cepPiva	0.0007	0.0001	0.0008
cepPiva	0.0006	0.0001	0.0007
cepPiva	0.0006	0.0001	0.0007
cepPiva	0.0006	0.0	0.0006
cepPiva	0.0005	0.0001	0.0006
cepPiva	0.0005	0.0001	0.0005
cepPiva	0.0005	0.0001	0.0005
cepPiva	0.0005	0.0001	0.0005
cepPiva	0.0004	0.0001	0.0004
cepPiva	0.0005	0.0001	0.0004
cepPiva	0.0004	0.0001	0.0003
cepPiva	0.0005	0.0	0.0003
cepPiva	0.0004	0.0	0.0003
cepPiva	0.0004	0.0001	0.0003
cepPiva	0.0003	0.0001	0.0003
cepPiva	0.933	0.8279	0.6236
cepPiva	0.8256	0.7307	0.5656
cepPiva	0.7338	0.6474	0.5177
cepPiva	0.6545	0.5753	0.4777
cepPiva	0.5854	0.5128	0.4433
cepPiva	0.5251	0.4584	0.4133
cepPiva	0.4722	0.4107	0.3867
cepPiva	0.4253	0.3685	0.3642
cepPiva	0.3813	0.3292	0.3392
cepPiva	0.3454	0.2973	0.3213
cepPiva	0.3129	0.2685	0.3029
cepPiva	0.2836	0.2424	0.2853
cepPiva	0.2582	0.2199	0.2695
cepPiva	0.235	0.1995	0.2546
cepPiva	0.2149	0.1818	0.2411
cepPiva	0.2055	0.1736	0.2346
cepPiva	0.1729	0.1449	0.2108
cepPiva	0.1464	0.122	0.1898
cepPiva	0.125	0.1034	0.1713
cepPiva	0.1073	0.0883	0.1548
cepPiva	0.0927	0.0758	0.1402
cepPiva	0.0805	0.0655	0.127
cepPiva	0.0702	0.0568	0.1151
cepPiva	0.0616	0.0496	0.1045
cepPiva	0.0541	0.0434	0.0949
cepPiva	0.0479	0.0382	0.0862
cepPiva	0.0424	0.0337	0.0784
cepPiva	0.0377	0.0298	0.0713
cepPiva	0.0335	0.0264	0.0649
cepPiva	0.0299	0.0234	0.0591
cepPiva	0.0269	0.0209	0.0538
cepPiva	0.024	0.0186	0.0491
cepPiva	0.0215	0.0166	0.0448
cepPiva	0.0194	0.0148	0.0408
cepPiva	0.0175	0.0133	0.0373
cepPiva	0.0157	0.0118	0.034
cepPiva	0.0142	0.0106	0.0311
cepPiva	0.0129	0.0096	0.0284
cepPiva	0.0116	0.0085	0.0259
cepPiva	0.0106	0.0078	0.0236
cepPiva	0.0096	0.007	0.0216
cepPiva	0.0088	0.0063	0.0197
cepPiva	0.008	0.0057	0.018
cepPiva	0.0073	0.0052	0.0164
cepPiva	0.0067	0.0047	0.015
cepPiva	0.0061	0.0042	0.0137
cepPiva	0.0056	0.0039	0.0126
cepPiva	0.0052	0.0035	0.0115
cepPiva	0.0048	0.0032	0.0105
cepPiva	0.0044	0.0029	0.0096
cepPiva	0.0041	0.0026	0.0088
cepPiva	0.0038	0.0024	0.008
cepPiva	0.0035	0.0022	0.0074
cepPiva	0.0033	0.0021	0.0067
cepPiva	0.0031	0.0019	0.0062
cepPiva	0.0029	0.0017	0.0057
cepPiva	0.0027	0.0016	0.0052
cepPiva	0.0025	0.0015	0.0047
cepPiva	0.0024	0.0014	0.0044
cepPiva	0.0023	0.0013	0.004
cepPiva	0.0021	0.0012	0.0037
cepPiva	0.002	0.0011	0.0033
cepPiva	0.0019	0.001	0.0031
cepPiva	0.0018	0.001	0.0028
cepPiva	0.0018	0.0009	0.0026
cepPiva	0.0016	0.0009	0.0024
cepPiva	0.0016	0.0008	0.0022
cepPiva	0.0015	0.0008	0.002
cepPiva	0.0014	0.0007	0.0019
cepPiva	0.0014	0.0007	0.0017
cepPiva	0.0013	0.0007	0.0016
cepPiva	0.0013	0.0006	0.0015
cepPiva	0.0012	0.0006	0.0014
cepPiva	0.0012	0.0006	0.0012
cepPiva	0.0012	0.0005	0.0012
cepPiva	0.0011	0.0005	0.0011
cepPiva	0.0011	0.0005	0.001
cepPiva	0.0011	0.0005	0.0009
cepPiva	0.001	0.0005	0.0008
cepPiva	0.001	0.0004	0.0008
cepPiva	0.0009	0.0004	0.0007
cepPiva	0.0009	0.0004	0.0007
cepPiva	0.0008	0.0004	0.0006
cepPiva	0.0009	0.0004	0.0006
cepPiva	0.0008	0.0004	0.0005
cepPiva	0.0008	0.0004	0.0005
cepPiva	0.0008	0.0003	0.0005
cepPiva	0.0008	0.0004	0.0005
cepPiva	0.0008	0.0003	0.0004
cepPiva	0.0007	0.0003	0.0004
cepPiva	0.0007	0.0003	0.0004
cepPiva	0.0007	0.0003	0.0003
cepPiva	0.0007	0.0003	0.0003
cepPiva	0.0006	0.0003	0.0003
cepPiva	1.7982	2.0152	1.29
cepPiva	1.587	1.7797	1.1686
cepPiva	1.4068	1.5786	1.0674
cepPiva	1.2507	1.4053	0.9823
cepPiva	1.1144	1.2556	0.9097
cepPiva	0.9955	1.1249	0.8461
cepPiva	0.8911	1.0107	0.7901
cepPiva	0.7979	0.9101	0.7432
cepPiva	0.7124	0.8156	0.6908
cepPiva	0.6407	0.7388	0.6544
cepPiva	0.5773	0.6694	0.6163
cepPiva	0.5202	0.6064	0.5798
cepPiva	0.4708	0.5523	0.5473
cepPiva	0.4264	0.503	0.5165
cepPiva	0.3877	0.4603	0.4887
cepPiva	0.3696	0.4403	0.4753
cepPiva	0.3073	0.3712	0.4264
cepPiva	0.2576	0.3153	0.3837
cepPiva	0.2175	0.2702	0.3459
cepPiva	0.1849	0.2329	0.3124
cepPiva	0.1583	0.2022	0.2826
cepPiva	0.1363	0.1765	0.256
cepPiva	0.1182	0.1548	0.2321
cepPiva	0.1027	0.1364	0.2107
cepPiva	0.0899	0.1209	0.1914
cepPiva	0.0789	0.1074	0.174
cepPiva	0.0697	0.0959	0.1582
cepPiva	0.0617	0.0858	0.1439
cepPiva	0.0548	0.0771	0.1311
cepPiva	0.0488	0.0692	0.1195
cepPiva	0.0436	0.0626	0.1089
cepPiva	0.0393	0.0565	0.0993
cepPiva	0.0351	0.0513	0.0906
cepPiva	0.0316	0.0465	0.0827
cepPiva	0.0285	0.0425	0.0755
cepPiva	0.0258	0.0387	0.069
cepPiva	0.0234	0.0354	0.063
cepPiva	0.0213	0.0323	0.0577
cepPiva	0.0194	0.0297	0.0527
cepPiva	0.0177	0.0274	0.0482
cepPiva	0.0163	0.0253	0.044
cepPiva	0.0149	0.0233	0.0403
cepPiva	0.0136	0.0217	0.0369
cepPiva	0.0128	0.02	0.0338
cepPiva	0.0116	0.0187	0.0309
cepPiva	0.011	0.0174	0.0283
cepPiva	0.0102	0.0162	0.026
cepPiva	0.0095	0.0153	0.0238
cepPiva	0.0087	0.0143	0.0218
cepPiva	0.0084	0.0134	0.02
cepPiva	0.0078	0.0126	0.0184
cepPiva	0.0073	0.0118	0.0169
cepPiva	0.007	0.0112	0.0155
cepPiva	0.0067	0.0107	0.0142
cepPiva	0.0064	0.0101	0.013
cepPiva	0.006	0.0096	0.012
cepPiva	0.0057	0.0092	0.011
cepPiva	0.0054	0.0087	0.0101
cepPiva	0.0052	0.0084	0.0093
cepPiva	0.0049	0.008	0.0086
cepPiva	0.0049	0.0076	0.0079
cepPiva	0.0047	0.0074	0.0073
cepPiva	0.0045	0.0071	0.0067
cepPiva	0.0043	0.0069	0.0062
cepPiva	0.0042	0.0066	0.0057
cepPiva	0.0041	0.0063	0.0053
cepPiva	0.004	0.0061	0.0049
cepPiva	0.0039	0.0059	0.0045
cepPiva	0.0037	0.0057	0.0042
cepPiva	0.0036	0.0054	0.004
cepPiva	0.0035	0.0054	0.0036
cepPiva	0.0034	0.0052	0.0034
cepPiva	0.0034	0.0051	0.0031
cepPiva	0.0033	0.0048	0.003
cepPiva	0.0031	0.0048	0.0027
cepPiva	0.0031	0.0046	0.0026
cepPiva	0.0031	0.0045	0.0024
cepPiva	0.0029	0.0044	0.0022
cepPiva	0.0027	0.0042	0.0021
cepPiva	0.0028	0.0041	0.002
cepPiva	0.0026	0.0041	0.0018
cepPiva	0.0027	0.004	0.0017
cepPiva	0.0027	0.0038	0.0017
cepPiva	0.0026	0.0037	0.0015
cepPiva	0.0025	0.0038	0.0014
cepPiva	0.0024	0.0035	0.0013
cepPiva	0.0024	0.0036	0.0013
cepPiva	0.0022	0.0035	0.0012
cepPiva	0.0023	0.0032	0.0012
cepPiva	0.0022	0.0033	0.0011
cepPiva	0.0021	0.0033	0.001
cepPiva	0.0022	0.003	0.001
cepPiva	0.0022	0.0031	0.0009
cepPiva	0.002	0.003	0.0009
cepPiva	1.3658	1.4263	0.914
cepPiva	1.2043	1.2618	0.8285
cepPiva	1.0666	1.1212	0.7576
cepPiva	0.9482	0.9998	0.698
cepPiva	0.8457	0.8946	0.6467
cepPiva	0.7563	0.8025	0.6024
cepPiva	0.6782	0.7214	0.5631
cepPiva	0.6093	0.6495	0.53
cepPiva	0.5451	0.5825	0.4929
cepPiva	0.4928	0.5273	0.4669
cepPiva	0.4457	0.4777	0.4399
cepPiva	0.4033	0.4325	0.4141
cepPiva	0.3666	0.3935	0.3911
cepPiva	0.3333	0.358	0.3693
cepPiva	0.3046	0.3271	0.3496
cepPiva	0.2912	0.3127	0.3401
cepPiva	0.2447	0.2628	0.3054
cepPiva	0.2075	0.2222	0.2749
cepPiva	0.1772	0.1895	0.248
cepPiva	0.1525	0.1625	0.2241
cepPiva	0.1321	0.1405	0.2028
cepPiva	0.1152	0.1219	0.1838
cepPiva	0.1009	0.1066	0.1667
cepPiva	0.0887	0.0934	0.1513
cepPiva	0.0785	0.0823	0.1374
cepPiva	0.0697	0.0729	0.125
cepPiva	0.0621	0.0647	0.1136
cepPiva	0.0555	0.0577	0.1035
cepPiva	0.0498	0.0515	0.0942
cepPiva	0.0447	0.0462	0.0859
cepPiva	0.0403	0.0415	0.0783
cepPiva	0.0364	0.0375	0.0714
cepPiva	0.0329	0.0339	0.0652
cepPiva	0.0298	0.0306	0.0595
cepPiva	0.0272	0.0278	0.0543
cepPiva	0.0247	0.0253	0.0496
cepPiva	0.0225	0.0229	0.0453
cepPiva	0.0207	0.021	0.0414
cepPiva	0.0189	0.0193	0.0379
cepPiva	0.0174	0.0176	0.0346
cepPiva	0.016	0.0163	0.0317
cepPiva	0.0147	0.0149	0.029
cepPiva	0.0136	0.0138	0.0265
cepPiva	0.0127	0.0127	0.0243
cepPiva	0.0117	0.0118	0.0222
cepPiva	0.0109	0.0109	0.0204
cepPiva	0.0102	0.0103	0.0186
cepPiva	0.0095	0.0096	0.0171
cepPiva	0.0088	0.009	0.0157
cepPiva	0.0084	0.0084	0.0144
cepPiva	0.0078	0.008	0.0131
cepPiva	0.0073	0.0074	0.0121
cepPiva	0.007	0.007	0.0111
cepPiva	0.0066	0.0067	0.0101
cepPiva	0.0062	0.0062	0.0093
cepPiva	0.0059	0.006	0.0086
cepPiva	0.0056	0.0057	0.0079
cepPiva	0.0053	0.0054	0.0072
cepPiva	0.0051	0.0051	0.0067
cepPiva	0.0049	0.005	0.0061
cepPiva	0.0046	0.0046	0.0057
cepPiva	0.0045	0.0046	0.0052
cepPiva	0.0042	0.0043	0.0048
cepPiva	0.0041	0.0042	0.0044
cepPiva	0.004	0.004	0.0041
cepPiva	0.0038	0.0039	0.0038
cepPiva	0.0037	0.0037	0.0035
cepPiva	0.0036	0.0037	0.0032
cepPiva	0.0035	0.0036	0.003
cepPiva	0.0034	0.0034	0.0028
cepPiva	0.0033	0.0034	0.0025
cepPiva	0.0031	0.0033	0.0024
cepPiva	0.0031	0.0031	0.0022
cepPiva	0.0029	0.0031	0.0021
cepPiva	0.0029	0.003	0.002
cepPiva	0.0028	0.0028	0.0018
cepPiva	0.0027	0.0028	0.0017
cepPiva	0.0027	0.0027	0.0016
cepPiva	0.0026	0.0027	0.0015
cepPiva	0.0025	0.0026	0.0014
cepPiva	0.0024	0.0025	0.0013
cepPiva	0.0023	0.0025	0.0012
cepPiva	0.0023	0.0024	0.0011
cepPiva	0.0022	0.0024	0.0011
cepPiva	0.0022	0.0023	0.001
cepPiva	0.0021	0.0023	0.001
cepPiva	0.0021	0.0022	0.0009
cepPiva	0.002	0.0021	0.0008
cepPiva	0.002	0.0021	0.0008
cepPiva	0.0019	0.002	0.0008
cepPiva	0.0019	0.0021	0.0007
cepPiva	0.0019	0.002	0.0007
cepPiva	0.0018	0.002	0.0007
cepPiva	0.0018	0.0019	0.0006
cepPiva	1.0598	1.0836	0.7174
cepPiva	0.9362	0.9582	0.6508
cepPiva	0.831	0.8514	0.5952
cepPiva	0.7403	0.7588	0.5487
cepPiva	0.6614	0.6786	0.509
cepPiva	0.5924	0.6085	0.4743
cepPiva	0.5319	0.5472	0.4435
cepPiva	0.4781	0.4931	0.4174
cepPiva	0.4279	0.4423	0.3886
cepPiva	0.387	0.401	0.3678
cepPiva	0.35	0.3637	0.3466
cepPiva	0.3166	0.3298	0.3263
cepPiva	0.2878	0.3006	0.3083
cepPiva	0.2617	0.2741	0.2911
cepPiva	0.239	0.2509	0.2756
cepPiva	0.2284	0.2401	0.2682
cepPiva	0.1916	0.2025	0.2409
cepPiva	0.1619	0.1723	0.2168
cepPiva	0.1379	0.1476	0.1957
cepPiva	0.1182	0.1272	0.1768
cepPiva	0.102	0.1104	0.1601
cepPiva	0.0886	0.0962	0.145
cepPiva	0.0773	0.0844	0.1315
cepPiva	0.0677	0.0743	0.1194
cepPiva	0.0597	0.0657	0.1084
cepPiva	0.0528	0.0583	0.0986
cepPiva	0.0468	0.0519	0.0897
cepPiva	0.0417	0.0463	0.0816
cepPiva	0.0371	0.0414	0.0743
cepPiva	0.0333	0.0372	0.0677
cepPiva	0.0298	0.0334	0.0617
cepPiva	0.0269	0.0301	0.0563
cepPiva	0.0241	0.0272	0.0514
